Data,Ruota,1,2,3,4,5
24/12/1948,MI,54,31,70,10,4
31/12/1948,MI,59,62,80,27,74
08/01/1949,MI,70,82,20,54,47
15/01/1949,MI,83,88,63,54,39
22/01/1949,MI,75,46,59,25,63
29/01/1949,MI,59,9,37,40,63
05/02/1949,MI,13,65,62,67,48
12/02/1949,MI,57,62,44,7,89
19/02/1949,MI,15,52,68,83,42
26/02/1949,MI,75,26,22,9,90
05/03/1949,MI,14,63,44,49,75
12/03/1949,MI,32,39,40,67,3
19/03/1949,MI,66,82,20,62,57
26/03/1949,MI,48,78,11,22,36
02/04/1949,MI,77,24,86,47,52
09/04/1949,MI,9,88,81,31,32
16/04/1949,MI,58,39,31,47,84
23/04/1949,MI,75,28,48,16,83
30/04/1949,MI,83,90,11,56,75
07/05/1949,MI,22,48,6,5,67
14/05/1949,MI,2,65,52,82,46
21/05/1949,MI,47,19,14,87,60
28/05/1949,MI,18,52,27,41,81
04/06/1949,MI,31,76,16,6,57
11/06/1949,MI,79,77,4,72,81
18/06/1949,MI,1,82,84,70,71
25/06/1949,MI,51,23,35,56,55
02/07/1949,MI,34,70,88,51,38
09/07/1949,MI,76,48,73,45,28
16/07/1949,MI,8,21,71,49,61
23/07/1949,MI,75,62,30,56,39
30/07/1949,MI,56,74,75,89,59
06/08/1949,MI,51,72,2,75,68
13/08/1949,MI,68,24,57,44,83
20/08/1949,MI,73,46,80,28,62
27/08/1949,MI,17,59,47,51,40
03/09/1949,MI,59,25,83,33,18
10/09/1949,MI,65,68,38,29,47
17/09/1949,MI,87,16,88,43,49
24/09/1949,MI,44,73,87,70,34
01/10/1949,MI,64,5,17,65,70
08/10/1949,MI,3,21,66,1,16
15/10/1949,MI,52,61,90,46,19
22/10/1949,MI,79,48,71,69,70
29/10/1949,MI,44,19,47,75,10
05/11/1949,MI,88,20,48,71,49
12/11/1949,MI,88,53,41,43,63
19/11/1949,MI,77,3,88,39,6
26/11/1949,MI,23,46,10,86,67
03/12/1949,MI,56,76,87,49,38
12/12/1949,MI,22,58,38,21,9
17/12/1949,MI,44,75,57,87,88
24/12/1949,MI,13,69,58,44,1
31/12/1949,MI,58,52,51,73,34
07/01/1950,MI,29,85,44,72,88
14/01/1950,MI,59,88,81,47,84
21/01/1950,MI,80,4,7,15,17
28/01/1950,MI,50,17,75,31,37
04/02/1950,MI,17,49,88,50,56
11/02/1950,MI,39,49,17,34,59
18/02/1950,MI,1,2,67,45,38
25/02/1950,MI,22,35,61,73,77
04/03/1950,MI,45,75,19,84,82
11/03/1950,MI,47,49,85,82,20
18/03/1950,MI,59,77,39,70,85
25/03/1950,MI,54,34,55,24,14
01/04/1950,MI,78,32,83,56,6
08/04/1950,MI,26,43,38,4,60
15/04/1950,MI,6,53,84,82,7
22/04/1950,MI,54,24,18,16,57
29/04/1950,MI,33,22,20,5,53
06/05/1950,MI,50,34,74,81,89
13/05/1950,MI,54,7,12,42,32
20/05/1950,MI,88,25,71,19,57
27/05/1950,MI,12,1,15,38,34
03/06/1950,MI,10,23,86,3,74
10/06/1950,MI,2,40,15,55,7
17/06/1950,MI,2,68,50,32,27
24/06/1950,MI,28,53,50,39,47
01/07/1950,MI,72,39,14,38,82
08/07/1950,MI,46,40,50,60,21
15/07/1950,MI,61,14,60,22,75
22/07/1950,MI,2,19,58,53,64
29/07/1950,MI,74,86,43,35,69
05/08/1950,MI,65,1,25,39,16
12/08/1950,MI,64,81,74,88,70
19/08/1950,MI,64,5,22,36,61
26/08/1950,MI,10,45,8,33,85
02/09/1950,MI,90,75,60,63,32
09/09/1950,MI,85,77,32,72,13
16/09/1950,MI,34,54,5,45,63
23/09/1950,MI,60,90,35,28,25
30/09/1950,MI,68,60,17,31,37
