Data,Ruota,1,2,3,4,5
1943/12/18,BA,24,84,7,15,19
1943/12/25,BA,20,40,49,73,38
1944/01/01,BA,86,12,67,30,88
1944/01/08,BA,52,9,39,87,74
1944/01/15,BA,46,19,70,59,40
1944/01/22,BA,48,81,7,11,20
1944/01/29,BA,82,14,40,28,75
1944/02/05,BA,51,70,56,4,8
1944/02/12,BA,11,32,52,40,3
1944/02/19,BA,59,55,76,66,33
1944/02/26,BA,2,56,35,84,85
1944/03/04,BA,5,22,69,34,85
1944/03/11,BA,56,29,19,86,64
1944/03/18,BA,75,38,52,78,85
1944/03/25,BA,67,68,16,33,49
1944/04/01,BA,47,2,23,20,85
1944/04/08,BA,18,26,43,63,9
1944/04/15,BA,55,77,41,15,9
1944/04/22,BA,80,79,77,5,76
1944/04/29,BA,45,4,66,36,68
1944/05/06,BA,82,21,46,56,78
1944/05/13,BA,85,24,58,69,9
1944/05/20,BA,44,50,71,75,74
1944/05/27,BA,28,38,77,37,78
1944/06/03,BA,39,7,47,83,16
1944/06/10,BA,6,63,13,15,59
1944/06/17,BA,43,18,3,23,44
1944/06/24,BA,80,49,12,6,51
1944/07/01,BA,14,10,13,40,50
1944/07/08,BA,36,44,40,66,43
1944/07/15,BA,88,12,90,18,52
1944/07/22,BA,54,47,35,87,40
1944/07/29,BA,72,18,54,49,89
1944/08/05,BA,84,37,11,57,28
1944/08/12,BA,50,27,65,48,52
1944/08/19,BA,73,60,41,17,6
1944/08/26,BA,4,59,82,67,13
1944/09/02,BA,18,59,77,1,41
1944/09/09,BA,75,65,11,26,82
1944/09/16,BA,10,76,72,36,50
1944/09/23,BA,86,54,20,19,36
1944/09/30,BA,1,12,13,42,89
1944/10/07,BA,26,22,11,30,17
1944/10/14,BA,64,79,50,48,27
1944/10/21,BA,57,16,8,78,64
1944/10/28,BA,11,26,68,29,73
1944/11/04,BA,36,71,15,74,65
1944/11/11,BA,4,43,81,19,68
1944/11/18,BA,17,65,89,11,2
1944/11/25,BA,26,22,47,56,15
1944/12/02,BA,23,71,20,55,82
1944/12/09,BA,83,27,26,68,46
1944/12/16,BA,64,67,47,84,37
1944/12/23,BA,21,87,75,83,56
1944/12/30,BA,15,48,86,87,11
1945/01/05,BA,87,34,1,59,50
1945/01/13,BA,6,66,1,16,48
1945/01/20,BA,38,14,24,78,36
1945/01/27,BA,49,30,87,15,65
1945/02/03,BA,30,64,36,5,32
1945/02/10,BA,15,36,37,86,31
1945/02/17,BA,86,78,69,7,60
1945/02/24,BA,83,7,72,88,19
1945/03/03,BA,47,20,77,73,30
1945/03/10,BA,20,24,48,16,33
1945/03/17,BA,77,35,23,10,86
1945/03/24,BA,83,33,37,24,54
1945/03/31,BA,87,22,4,46,78
1945/04/07,BA,88,6,60,28,21
1945/04/14,BA,21,50,30,67,82
1945/04/21,BA,88,28,5,22,35
1945/04/28,BA,27,50,37,30,25
1945/05/05,BA,37,19,53,21,15
1945/05/12,BA,17,22,63,62,85
1945/05/19,BA,46,84,40,17,16
1945/05/26,BA,37,84,1,68,10
1945/06/02,BA,72,50,87,41,67
1945/06/09,BA,66,30,89,57,48
1945/06/16,BA,29,27,35,75,36
1945/06/23,BA,2,72,9,1,55
1945/06/30,BA,33,89,17,40,64
1945/07/07,BA,70,90,63,26,54
1945/07/14,BA,36,19,51,43,61
1945/07/21,BA,10,61,20,44,84
1945/07/28,BA,2,41,43,65,87
1945/08/04,BA,27,74,21,16,41
1945/08/11,BA,22,6,14,50,84
1945/08/18,BA,71,31,13,21,85
1945/08/25,BA,63,6,72,3,62
1945/09/01,BA,5,1,4,25,79
1945/09/08,BA,46,45,7,74,4
1945/09/15,BA,26,28,25,90,2
1945/09/22,BA,38,74,5,27,13
1945/09/29,BA,84,66,4,8,22
1945/10/06,BA,70,18,23,79,17
1945/10/13,BA,58,44,16,29,10
1945/10/20,BA,74,69,29,58,14
1945/10/27,BA,19,26,34,27,2
1945/11/03,BA,2,8,66,58,88
1945/11/10,BA,40,15,17,25,3
1945/11/17,BA,20,48,69,57,46
1945/11/24,BA,13,80,6,45,41
1945/12/01,BA,62,73,12,22,29
1945/12/07,BA,10,38,40,84,6
1945/12/15,BA,59,4,63,53,79
1945/12/22,BA,56,44,3,79,48
1945/12/29,BA,9,87,83,28,62
1946/01/05,BA,47,25,83,59,37
1946/01/12,BA,74,20,48,1,76
1946/01/19,BA,46,6,4,20,65
1946/01/26,BA,77,49,9,43,64
1946/02/02,BA,66,3,45,42,8
1946/02/09,BA,85,39,42,22,90
1946/02/16,BA,33,42,86,84,30
1946/02/23,BA,36,65,60,85,1
1946/03/02,BA,76,10,16,6,1
1946/03/09,BA,5,38,68,56,70
1946/03/16,BA,18,51,77,14,89
1946/03/23,BA,75,39,28,78,14
1946/03/30,BA,87,81,42,38,84
1946/04/06,BA,50,49,63,48,74
1946/04/13,BA,44,22,10,86,56
1946/04/20,BA,15,79,1,10,5
1946/04/27,BA,74,44,23,59,46
1946/05/04,BA,23,10,62,89,46
1946/05/11,BA,51,55,12,24,76
1946/05/18,BA,37,16,85,31,1
1946/05/25,BA,79,58,11,83,55
1946/06/01,BA,87,12,83,43,25
1946/06/08,BA,49,33,42,52,14
1946/06/15,BA,88,55,17,21,5
1946/06/22,BA,25,71,78,34,38
1946/06/29,BA,79,89,14,25,38
1946/07/06,BA,90,52,40,51,69
1946/07/13,BA,76,81,10,26,40
1946/07/20,BA,20,52,46,10,62
1946/07/27,BA,45,43,51,67,90
1946/08/03,BA,68,57,72,46,37
1946/08/10,BA,58,55,65,63,8
1946/08/17,BA,39,16,24,89,5
1946/08/24,BA,15,68,82,66,67
1946/08/31,BA,13,83,19,55,73
1946/09/07,BA,31,74,75,28,80
1946/09/14,BA,68,22,78,60,58
1946/09/21,BA,60,77,28,72,43
1946/09/28,BA,28,18,59,42,71
1946/10/05,BA,17,64,61,29,2
1946/10/12,BA,81,26,61,6,53
1946/10/19,BA,76,24,1,33,26
1946/10/26,BA,74,82,23,34,5
1946/11/02,BA,4,73,25,51,21
1946/11/09,BA,50,6,46,68,69
1946/11/16,BA,42,6,1,73,66
1946/11/23,BA,87,86,79,58,27
1946/11/30,BA,82,70,27,32,19
1946/12/07,BA,43,50,70,72,22
1946/12/14,BA,9,22,43,77,20
1946/12/21,BA,60,73,13,35,71
1946/12/28,BA,37,11,72,79,49
1947/01/04,BA,5,77,23,66,60
1947/01/11,BA,47,90,1,87,75
1947/01/18,BA,65,3,64,78,47
1947/01/25,BA,53,86,76,6,40
1947/02/01,BA,6,49,4,82,69
1947/02/08,BA,36,70,87,49,55
1947/02/15,BA,23,24,87,13,85
1947/02/22,BA,43,10,8,5,3
1947/03/01,BA,71,6,26,27,82
1947/03/08,BA,14,52,27,32,23
1947/03/15,BA,25,54,1,27,69
1947/03/22,BA,2,56,70,41,1
1947/03/29,BA,21,72,90,31,45
1947/04/05,BA,61,46,76,58,80
1947/04/12,BA,63,70,60,89,72
1947/04/19,BA,65,77,6,27,71
1947/04/26,BA,39,8,9,53,56
1947/05/03,BA,76,1,48,45,23
1947/05/10,BA,76,89,10,73,13
1947/05/17,BA,40,77,66,7,68
1947/05/24,BA,63,44,11,79,61
1947/05/31,BA,37,81,34,64,65
1947/06/07,BA,6,25,10,17,44
1947/06/14,BA,33,51,80,22,62
1947/06/21,BA,42,18,14,39,46
1947/06/28,BA,37,62,60,14,31
1947/07/05,BA,47,58,60,28,68
1947/07/12,BA,76,38,61,9,59
1947/07/19,BA,37,10,57,64,24
1947/07/26,BA,56,45,67,59,89
1947/08/02,BA,36,13,76,55,5
1947/08/09,BA,66,41,1,51,50
1947/08/16,BA,79,39,85,22,45
1947/08/23,BA,22,52,32,65,64
1947/08/30,BA,76,62,63,44,17
1947/09/06,BA,2,10,80,35,74
1947/09/13,BA,36,85,35,15,82
1947/09/20,BA,84,18,70,60,65
1947/09/27,BA,11,32,62,28,49
1947/10/04,BA,77,62,10,75,55
1947/10/11,BA,28,42,51,6,78
1947/10/18,BA,20,82,30,53,84
1947/10/25,BA,66,43,41,53,72
1947/11/01,BA,86,60,17,89,64
1947/11/08,BA,14,10,18,55,15
1947/11/15,BA,2,82,20,18,60
1947/11/22,BA,51,66,56,34,88
1947/11/29,BA,9,51,29,1,6
1947/12/06,BA,61,57,40,28,8
1947/12/13,BA,19,50,9,24,34
1947/12/20,BA,38,54,46,53,89
1947/12/27,BA,2,36,43,18,1
1948/01/03,BA,77,1,37,21,61
1948/01/10,BA,61,72,35,27,68
1948/01/17,BA,56,6,39,83,63
1948/01/24,BA,62,18,6,21,78
1948/01/31,BA,54,64,61,52,76
1948/02/07,BA,64,22,63,70,84
1948/02/14,BA,74,66,72,4,36
1948/02/21,BA,70,90,37,45,59
1948/02/28,BA,32,60,44,14,71
1948/03/06,BA,29,48,73,18,26
1948/03/13,BA,9,72,82,50,2
1948/03/20,BA,50,14,73,7,89
1948/03/27,BA,48,51,28,39,12
1948/04/03,BA,5,74,87,75,47
1948/04/10,BA,15,60,55,47,14
1948/04/17,BA,43,60,86,30,5
1948/04/24,BA,37,64,55,78,90
1948/04/30,BA,29,75,15,36,49
1948/05/08,BA,32,67,75,64,51
1948/05/15,BA,17,45,30,90,72
1948/05/22,BA,40,41,39,25,13
1948/05/29,BA,7,60,32,5,25
1948/06/05,BA,58,22,84,89,46
1948/06/12,BA,74,10,19,47,32
1948/06/19,BA,62,71,28,54,50
1948/06/26,BA,4,60,30,87,26
1948/07/03,BA,81,56,68,79,48
1948/07/10,BA,84,48,55,89,12
1948/07/17,BA,21,78,5,50,25
1948/07/24,BA,68,81,16,58,55
1948/07/31,BA,17,57,6,63,69
1948/08/07,BA,37,32,57,64,85
1948/08/14,BA,54,77,86,58,71
1948/08/21,BA,48,19,9,6,86
1948/08/28,BA,12,2,52,31,79
1948/09/04,BA,8,89,54,78,56
1948/09/11,BA,78,26,49,22,3
1948/09/18,BA,67,75,43,17,22
1948/09/25,BA,75,5,18,53,30
1948/10/02,BA,37,35,68,11,1
1948/10/09,BA,32,59,40,12,53
1948/10/16,BA,46,81,76,35,31
1948/10/23,BA,83,70,89,67,37
1948/10/30,BA,81,64,66,79,84
1948/11/06,BA,65,23,54,42,44
1948/11/13,BA,59,78,81,62,71
1948/11/20,BA,47,31,24,72,79
1948/11/27,BA,67,80,21,17,18
1948/12/04,BA,7,33,85,79,46
1948/12/11,BA,84,30,50,78,71
1948/12/18,BA,25,53,18,33,12
1948/12/24,BA,58,69,36,13,81
1948/12/31,BA,49,69,15,48,14
1949/01/08,BA,2,90,12,3,48
1949/01/15,BA,72,64,56,59,79
1949/01/22,BA,8,10,75,83,7
1949/01/29,BA,64,36,60,57,18
1949/02/05,BA,31,71,53,44,58
1949/02/12,BA,10,60,39,69,2
1949/02/19,BA,52,33,15,4,65
1949/02/26,BA,48,24,40,19,76
1949/03/05,BA,82,76,56,36,50
1949/03/12,BA,28,64,75,9,86
1949/03/19,BA,35,10,64,2,58
1949/03/26,BA,21,16,37,49,63
1949/04/02,BA,62,29,33,55,26
1949/04/09,BA,50,45,52,48,13
1949/04/16,BA,73,65,78,25,69
1949/04/23,BA,2,75,58,34,45
1949/04/30,BA,28,12,38,89,16
1949/05/07,BA,35,2,10,66,75
1949/05/14,BA,53,14,26,55,84
1949/05/21,BA,20,44,56,33,18
1949/05/28,BA,1,86,51,17,28
1949/06/04,BA,60,2,64,29,15
1949/06/11,BA,83,23,45,20,54
1949/06/18,BA,63,48,40,80,59
1949/06/25,BA,2,81,34,27,33
1949/07/02,BA,74,58,26,45,82
1949/07/09,BA,59,1,48,86,54
1949/07/16,BA,75,76,90,33,4
1949/07/23,BA,88,40,47,30,84
1949/07/30,BA,74,37,1,84,25
1949/08/06,BA,39,11,89,20,85
1949/08/13,BA,51,66,33,22,16
1949/08/20,BA,54,40,2,34,44
1949/08/27,BA,77,84,45,52,71
1949/09/03,BA,56,53,67,12,29
1949/09/10,BA,81,42,6,87,44
1949/09/17,BA,33,19,9,55,86
1949/09/24,BA,56,62,31,79,32
1949/10/01,BA,34,88,69,80,44
1949/10/08,BA,20,8,66,56,63
1949/10/15,BA,31,37,53,8,16
1949/10/22,BA,47,42,21,60,16
1949/10/29,BA,20,31,58,63,40
1949/11/05,BA,2,86,8,25,9
1949/11/12,BA,66,60,70,32,1
1949/11/19,BA,38,78,61,65,74
1949/11/26,BA,34,25,11,68,78
1949/12/03,BA,74,72,18,88,21
1949/12/12,BA,56,67,15,85,10
1949/12/17,BA,55,35,54,36,26
1949/12/24,BA,90,27,25,37,87
1949/12/31,BA,19,53,80,66,56
1950/01/07,BA,56,57,12,77,62
1950/01/14,BA,47,60,36,4,51
1950/01/21,BA,2,36,39,76,10
1950/01/28,BA,46,88,9,2,67
1950/02/04,BA,40,44,33,68,10
1950/02/11,BA,20,30,72,82,40
1950/02/18,BA,81,83,4,19,40
1950/02/25,BA,90,62,85,12,10
1950/03/04,BA,47,10,31,21,52
1950/03/11,BA,44,90,18,63,32
1950/03/18,BA,12,73,4,1,61
1950/03/25,BA,11,76,38,24,1
1950/04/01,BA,50,3,76,29,53
1950/04/08,BA,61,79,76,16,65
1950/04/15,BA,61,81,84,17,78
1950/04/22,BA,22,48,84,63,1
1950/04/29,BA,37,20,74,90,39
1950/05/06,BA,3,17,25,1,51
1950/05/13,BA,17,64,85,80,4
1950/05/20,BA,35,59,19,79,46
1950/05/27,BA,43,61,18,82,55
1950/06/03,BA,1,76,78,35,65
1950/06/10,BA,69,49,56,52,77
1950/06/17,BA,40,35,61,39,85
1950/06/24,BA,35,53,5,70,18
1950/07/01,BA,45,68,81,26,37
1950/07/08,BA,7,89,4,62,56
1950/07/15,BA,61,25,75,68,22
1950/07/22,BA,67,70,50,39,7
1950/07/29,BA,74,23,69,87,5
1950/08/05,BA,69,50,47,74,33
1950/08/12,BA,83,49,89,82,42
1950/08/19,BA,31,13,19,29,34
1950/08/26,BA,48,9,86,59,23
1950/09/02,BA,77,24,22,10,54
1950/09/09,BA,45,6,29,35,8
1950/09/16,BA,31,5,78,60,40
1950/09/23,BA,75,12,2,28,89
1950/09/30,BA,8,16,12,15,10
1950/10/07,BA,3,82,80,67,27
1950/10/14,BA,63,65,68,58,20
1950/10/21,BA,90,60,2,88,33
1950/10/28,BA,37,15,89,26,85
1950/11/04,BA,37,74,88,90,65
1950/11/11,BA,41,86,49,23,30
1950/11/18,BA,44,89,7,4,71
1950/11/25,BA,52,64,48,2,62
1950/12/02,BA,87,47,17,68,45
1950/12/09,BA,62,72,56,12,1
1950/12/16,BA,69,16,7,87,73
1950/12/23,BA,80,56,10,69,1
1950/12/30,BA,23,41,19,63,44
1951/01/06,BA,49,81,65,84,9
1951/01/13,BA,65,43,60,79,8
1951/01/20,BA,68,52,12,66,62
1951/01/27,BA,81,53,26,78,62
1951/02/03,BA,20,81,52,17,32
1951/02/10,BA,86,50,16,15,27
1951/02/17,BA,27,88,85,26,15
1951/02/24,BA,15,78,68,49,81
1951/03/03,BA,59,6,69,79,66
1951/03/10,BA,51,75,5,52,29
1951/03/17,BA,50,13,37,76,20
1951/03/24,BA,82,53,12,52,63
1951/03/31,BA,1,70,44,82,86
1951/04/07,BA,19,88,15,2,12
1951/04/14,BA,32,71,81,19,40
1951/04/21,BA,76,17,65,58,81
1951/04/28,BA,67,77,39,52,11
1951/05/05,BA,33,32,73,56,86
1951/05/12,BA,60,70,41,84,17
1951/05/19,BA,32,16,68,49,52
1951/05/26,BA,15,69,16,42,47
1951/06/01,BA,15,28,57,40,52
1951/06/09,BA,22,42,73,15,67
1951/06/16,BA,53,59,31,71,11
1951/06/23,BA,52,25,26,22,80
1951/06/30,BA,75,67,59,55,32
1951/07/07,BA,44,53,69,40,85
1951/07/14,BA,71,39,35,81,16
1951/07/21,BA,59,60,62,89,17
1951/07/28,BA,66,79,6,48,15
1951/08/04,BA,79,73,7,9,66
1951/08/11,BA,24,6,21,50,38
1951/08/18,BA,53,69,30,55,9
1951/08/25,BA,56,48,74,90,49
1951/09/01,BA,60,50,83,36,65
1951/09/08,BA,83,11,54,19,55
1951/09/15,BA,23,2,71,68,1
1951/09/22,BA,87,64,70,21,28
1951/09/29,BA,73,70,89,7,18
1951/10/06,BA,72,54,33,89,56
1951/10/13,BA,46,26,29,50,59
1951/10/20,BA,50,82,77,46,89
1951/10/27,BA,6,72,54,69,75
1951/11/03,BA,89,68,69,59,22
1951/11/10,BA,12,50,84,18,47
1951/11/17,BA,52,90,75,53,46
1951/11/24,BA,8,88,87,82,51
1951/12/01,BA,4,31,1,57,35
1951/12/10,BA,16,72,63,54,34
1951/12/15,BA,74,78,46,47,32
1951/12/22,BA,50,43,35,88,82
1951/12/28,BA,70,61,35,45,50
1952/01/05,BA,13,75,17,50,26
1952/01/12,BA,82,54,30,85,60
1952/01/19,BA,18,25,85,58,63
1952/01/26,BA,87,5,15,37,28
1952/02/02,BA,89,8,18,75,6
1952/02/09,BA,59,21,43,18,87
1952/02/16,BA,71,59,31,17,67
1952/02/23,BA,68,16,71,63,80
1952/03/01,BA,81,42,86,4,65
1952/03/08,BA,10,83,62,23,7
1952/03/15,BA,61,16,31,17,10
1952/03/22,BA,33,53,26,65,76
1952/03/29,BA,13,67,30,10,8
1952/04/05,BA,40,9,19,70,71
1952/04/12,BA,35,68,23,14,29
1952/04/19,BA,30,4,3,65,89
1952/04/26,BA,62,56,31,15,58
1952/05/03,BA,64,80,36,5,77
1952/05/10,BA,69,73,83,43,89
1952/05/17,BA,8,71,32,53,74
