Data,Ruota,1,2,3,4,5
08/05/1943,VE,8,79,60,73,28
15/05/1943,VE,76,56,11,63,28
22/05/1943,VE,52,79,89,58,12
29/05/1943,VE,37,90,15,66,33
05/06/1943,VE,51,60,81,56,89
12/06/1943,VE,74,64,57,46,56
19/06/1943,VE,23,2,39,41,29
26/06/1943,VE,13,15,29,19,42
03/07/1943,VE,82,39,40,66,89
10/07/1943,VE,42,25,80,77,6
17/07/1943,VE,89,50,77,44,88
24/07/1943,VE,1,66,16,61,25
31/07/1943,VE,77,63,71,68,84
07/08/1943,VE,32,45,9,77,15
14/08/1943,VE,70,17,88,89,61
21/08/1943,VE,15,52,6,12,16
28/08/1943,VE,47,84,63,62,7
04/09/1943,VE,46,28,69,65,29
11/09/1943,VE,55,26,24,9,58
18/09/1943,VE,59,65,80,29,66
25/09/1943,VE,42,14,64,65,17
02/10/1943,VE,83,16,56,12,65
09/10/1943,VE,58,44,51,53,72
16/10/1943,VE,19,36,28,61,57
23/10/1943,VE,29,51,19,28,68
30/10/1943,VE,45,73,72,48,54
06/11/1943,VE,64,4,89,83,20
13/11/1943,VE,16,60,69,50,25
20/11/1943,VE,80,60,45,84,82
27/11/1943,VE,29,37,90,56,61
04/12/1943,VE,33,46,63,25,13
11/12/1943,VE,11,53,57,52,59
18/12/1943,VE,58,6,75,47,51
25/12/1943,VE,84,50,79,56,30
01/01/1944,VE,14,72,81,48,83
15/01/1944,VE,19,41,90,70,75
22/01/1944,VE,29,76,8,50,51
29/01/1944,VE,33,57,4,70,66
05/02/1944,VE,23,63,90,85,88
12/02/1944,VE,13,48,17,89,35
19/02/1944,VE,28,40,5,77,85
26/02/1944,VE,48,19,39,41,34
04/03/1944,VE,5,6,58,37,61
18/03/1944,VE,61,76,87,73,32
25/03/1944,VE,33,20,40,83,14
01/04/1944,VE,52,41,71,55,64
08/04/1944,VE,87,5,51,63,81
15/04/1944,VE,84,89,41,78,69
22/04/1944,VE,77,45,38,54,64
29/04/1944,VE,87,51,72,23,75
06/05/1944,VE,72,10,24,85,38
13/05/1944,VE,5,46,40,74,24
20/05/1944,VE,6,15,72,22,81
27/05/1944,VE,18,17,67,20,71
03/06/1944,VE,18,80,19,67,11
10/06/1944,VE,68,49,56,90,63
17/06/1944,VE,66,24,58,16,39
24/06/1944,VE,7,57,80,36,35
01/07/1944,VE,27,68,17,7,4
08/07/1944,VE,53,85,4,17,50
15/07/1944,VE,56,73,14,1,68
22/07/1944,VE,47,11,59,61,71
29/07/1944,VE,24,11,32,83,36
05/08/1944,VE,13,70,23,52,18
12/08/1944,VE,39,80,14,59,31
19/08/1944,VE,90,30,42,49,32
26/08/1944,VE,64,24,28,42,85
02/09/1944,VE,3,39,8,6,49
09/09/1944,VE,44,88,34,65,38
16/09/1944,VE,3,38,16,62,75
23/09/1944,VE,14,45,84,37,24
30/09/1944,VE,90,71,54,25,56
07/10/1944,VE,81,51,24,49,54
14/10/1944,VE,6,41,46,47,26
21/10/1944,VE,48,15,56,23,12
28/10/1944,VE,90,87,76,81,61
04/11/1944,VE,15,47,27,44,60
11/11/1944,VE,17,88,37,10,2
18/11/1944,VE,21,40,33,73,67
25/11/1944,VE,57,74,64,10,37
02/12/1944,VE,73,22,86,21,32
09/12/1944,VE,64,16,56,27,28
16/12/1944,VE,71,53,44,54,38
23/12/1944,VE,7,72,12,63,11
30/12/1944,VE,12,6,32,82,44
05/01/1945,VE,34,86,15,71,40
13/01/1945,VE,30,14,88,65,25
20/01/1945,VE,53,8,33,23,13
27/01/1945,VE,14,87,36,18,1
03/02/1945,VE,18,45,5,88,19
10/02/1945,VE,88,19,28,75,35
17/02/1945,VE,27,35,86,38,9
24/02/1945,VE,57,65,26,86,63
03/03/1945,VE,70,76,16,46,68
10/03/1945,VE,34,23,62,14,77
17/03/1945,VE,26,87,33,39,86
24/03/1945,VE,26,56,28,62,9
31/03/1945,VE,55,65,1,3,11
07/04/1945,VE,5,44,81,70,36
14/04/1945,VE,42,75,30,71,43
21/04/1945,VE,80,32,12,58,84
05/05/1945,VE,71,86,10,56,14
12/05/1945,VE,55,36,53,28,44
19/05/1945,VE,66,41,40,9,78
26/05/1945,VE,54,5,83,25,4
02/06/1945,VE,87,40,33,29,69
09/06/1945,VE,37,54,47,13,41
16/06/1945,VE,62,34,54,11,79
23/06/1945,VE,30,65,43,52,79
30/06/1945,VE,71,5,52,57,37
07/07/1945,VE,85,47,70,40,12
14/07/1945,VE,45,78,23,67,35
21/07/1945,VE,32,56,36,72,87
28/07/1945,VE,38,85,28,69,77
04/08/1945,VE,90,18,43,28,89
11/08/1945,VE,25,41,81,49,9
18/08/1945,VE,71,59,73,10,46
25/08/1945,VE,55,5,21,37,70
01/09/1945,VE,41,1,71,53,43
08/09/1945,VE,80,1,73,43,89
15/09/1945,VE,26,87,68,50,10
22/09/1945,VE,60,13,52,40,10
29/09/1945,VE,69,24,58,57,15
06/10/1945,VE,57,34,67,86,40
13/10/1945,VE,25,49,3,17,30
20/10/1945,VE,63,81,51,71,88
27/10/1945,VE,59,30,56,22,52
03/11/1945,VE,76,6,10,55,81
10/11/1945,VE,82,2,5,85,60
17/11/1945,VE,18,53,17,67,62
24/11/1945,VE,64,66,59,44,65
01/12/1945,VE,26,75,62,63,68
07/12/1945,VE,50,18,17,44,28
15/12/1945,VE,48,41,50,84,55
22/12/1945,VE,17,22,88,53,43
29/12/1945,VE,90,17,46,74,49
05/01/1946,VE,21,77,45,85,84
12/01/1946,VE,5,3,11,32,23
19/01/1946,VE,27,68,18,55,10
26/01/1946,VE,81,76,37,10,30
02/02/1946,VE,74,24,7,30,89
09/02/1946,VE,31,60,37,25,6
16/02/1946,VE,40,54,42,57,38
23/02/1946,VE,51,14,53,71,10
02/03/1946,VE,87,47,42,58,78
09/03/1946,VE,83,36,28,76,1
16/03/1946,VE,86,43,42,46,3
23/03/1946,VE,63,59,35,4,49
30/03/1946,VE,51,65,59,90,74
06/04/1946,VE,35,72,48,86,53
13/04/1946,VE,17,7,50,90,48
20/04/1946,VE,9,10,61,57,70
27/04/1946,VE,59,56,23,36,19
04/05/1946,VE,49,54,79,16,46
11/05/1946,VE,19,67,29,81,42
18/05/1946,VE,51,4,18,13,83
25/05/1946,VE,51,73,64,36,16
01/06/1946,VE,28,11,63,15,50
08/06/1946,VE,71,57,54,52,60
15/06/1946,VE,87,10,73,86,27
22/06/1946,VE,88,62,23,32,29
29/06/1946,VE,49,81,63,4,55
06/07/1946,VE,57,35,88,3,70
13/07/1946,VE,77,79,43,57,17
20/07/1946,VE,40,89,69,61,1
27/07/1946,VE,79,35,45,5,89
03/08/1946,VE,7,87,16,43,19
10/08/1946,VE,18,4,58,14,65
17/08/1946,VE,66,47,43,21,52
24/08/1946,VE,31,69,76,5,56
31/08/1946,VE,15,19,38,1,60
14/09/1946,VE,16,24,88,90,77
21/09/1946,VE,36,20,63,56,34
28/09/1946,VE,11,35,62,39,74
05/10/1946,VE,7,17,49,75,68
12/10/1946,VE,29,43,42,69,8
19/10/1946,VE,44,53,56,51,35
26/10/1946,VE,74,17,50,1,80
02/11/1946,VE,22,83,90,57,69
09/11/1946,VE,15,28,26,35,65
16/11/1946,VE,60,2,88,23,16
23/11/1946,VE,10,31,47,22,32
30/11/1946,VE,30,69,54,15,71
07/12/1946,VE,48,49,90,59,19
14/12/1946,VE,20,3,29,78,80
21/12/1946,VE,8,13,71,56,35
28/12/1946,VE,41,64,8,53,56
04/01/1947,VE,86,19,68,49,22
11/01/1947,VE,22,31,12,75,52
18/01/1947,VE,50,34,29,11,65
25/01/1947,VE,41,12,61,53,54
01/02/1947,VE,73,15,8,76,53
08/02/1947,VE,20,56,8,16,86
15/02/1947,VE,60,27,2,77,17
22/02/1947,VE,49,37,27,70,33
01/03/1947,VE,84,58,64,37,23
08/03/1947,VE,24,2,50,23,1
15/03/1947,VE,2,56,81,54,65
22/03/1947,VE,40,82,24,76,45
29/03/1947,VE,47,7,52,49,16
05/04/1947,VE,47,22,82,10,13
12/04/1947,VE,6,40,48,41,76
19/04/1947,VE,46,18,37,4,78
26/04/1947,VE,34,42,27,29,84
03/05/1947,VE,26,14,18,70,54
10/05/1947,VE,74,78,17,33,68
17/05/1947,VE,56,6,72,34,52
24/05/1947,VE,81,34,21,58,90
31/05/1947,VE,68,82,1,17,32
07/06/1947,VE,68,26,47,89,8
14/06/1947,VE,89,41,78,68,47
21/06/1947,VE,40,9,25,1,81
28/06/1947,VE,45,76,55,2,19
05/07/1947,VE,78,32,57,19,15
12/07/1947,VE,57,45,90,12,26
19/07/1947,VE,10,23,58,43,71
26/07/1947,VE,45,54,90,15,85
02/08/1947,VE,46,23,26,59,47
09/08/1947,VE,50,42,41,46,43
16/08/1947,VE,38,48,77,47,55
23/08/1947,VE,41,73,84,26,55
30/08/1947,VE,18,23,15,50,47
06/09/1947,VE,56,34,58,83,39
13/09/1947,VE,45,75,40,53,70
20/09/1947,VE,29,75,64,15,78
27/09/1947,VE,5,78,52,22,90
04/10/1947,VE,13,63,65,28,68
11/10/1947,VE,34,81,47,64,23
18/10/1947,VE,11,66,19,78,32
25/10/1947,VE,7,26,66,38,22
01/11/1947,VE,27,4,17,48,55
08/11/1947,VE,80,70,64,51,68
15/11/1947,VE,38,83,61,2,48
22/11/1947,VE,38,17,41,6,51
29/11/1947,VE,57,6,72,22,15
06/12/1947,VE,36,67,64,79,39
13/12/1947,VE,24,13,26,42,64
20/12/1947,VE,38,42,72,19,6
27/12/1947,VE,86,60,30,20,81
03/01/1948,VE,12,79,50,46,54
10/01/1948,VE,8,34,16,39,69
17/01/1948,VE,41,74,28,49,36
24/01/1948,VE,90,89,48,37,82
31/01/1948,VE,68,45,72,39,79
07/02/1948,VE,78,17,83,25,74
14/02/1948,VE,56,74,21,80,44
21/02/1948,VE,54,85,72,26,37
28/02/1948,VE,69,8,37,13,14
06/03/1948,VE,1,37,57,56,40
13/03/1948,VE,47,51,90,72,45
20/03/1948,VE,9,39,89,14,68
27/03/1948,VE,59,89,16,67,63
03/04/1948,VE,80,79,36,70,57
10/04/1948,VE,38,1,63,59,79
17/04/1948,VE,48,1,69,59,76
24/04/1948,VE,87,74,57,43,11
30/04/1948,VE,40,38,25,76,66
08/05/1948,VE,35,78,18,16,84
15/05/1948,VE,82,20,41,86,11
22/05/1948,VE,55,35,27,59,42
29/05/1948,VE,70,9,67,2,84
05/06/1948,VE,57,32,8,81,7
12/06/1948,VE,17,6,57,34,16
19/06/1948,VE,75,38,81,24,25
26/06/1948,VE,62,10,47,14,16
03/07/1948,VE,36,3,16,89,88
10/07/1948,VE,66,24,60,89,6
17/07/1948,VE,1,48,24,59,86
24/07/1948,VE,39,10,59,22,74
31/07/1948,VE,1,34,49,56,75
07/08/1948,VE,57,82,15,12,39
14/08/1948,VE,31,54,60,2,75
21/08/1948,VE,69,19,64,59,28
28/08/1948,VE,74,89,21,23,41
04/09/1948,VE,20,77,65,13,34
11/09/1948,VE,17,9,71,62,51
18/09/1948,VE,63,87,59,72,29
25/09/1948,VE,31,24,14,10,77
02/10/1948,VE,41,48,30,82,62
09/10/1948,VE,16,86,55,81,43
16/10/1948,VE,78,47,37,83,48
23/10/1948,VE,39,70,79,83,59
30/10/1948,VE,58,89,83,47,4
06/11/1948,VE,26,10,59,8,83
13/11/1948,VE,8,77,62,3,40
20/11/1948,VE,25,12,49,62,4
27/11/1948,VE,27,60,64,74,40
04/12/1948,VE,22,9,62,83,8
11/12/1948,VE,76,53,83,18,75
18/12/1948,VE,79,76,31,90,29
24/12/1948,VE,66,50,22,9,48
31/12/1948,VE,43,86,28,69,75
08/01/1949,VE,41,53,55,6,11
15/01/1949,VE,84,82,32,19,48
22/01/1949,VE,86,65,40,71,59
29/01/1949,VE,76,58,83,63,11
05/02/1949,VE,5,34,45,66,1
12/02/1949,VE,81,65,29,25,58
19/02/1949,VE,35,31,65,38,27
26/02/1949,VE,29,11,75,20,50
05/03/1949,VE,65,49,20,85,19
12/03/1949,VE,24,12,38,15,50
19/03/1949,VE,88,43,55,34,62
26/03/1949,VE,24,46,48,56,89
02/04/1949,VE,26,32,89,70,45
09/04/1949,VE,58,37,23,36,88
16/04/1949,VE,27,86,64,31,74
23/04/1949,VE,58,4,1,67,5
30/04/1949,VE,55,59,36,58,79
07/05/1949,VE,66,13,23,28,65
14/05/1949,VE,86,75,19,40,10
21/05/1949,VE,53,71,59,83,34
28/05/1949,VE,86,37,25,11,4
04/06/1949,VE,60,61,87,28,68
11/06/1949,VE,18,7,5,29,71
18/06/1949,VE,27,52,55,3,28
25/06/1949,VE,6,1,9,62,14
02/07/1949,VE,1,5,86,63,71
09/07/1949,VE,73,88,36,71,79
16/07/1949,VE,43,86,45,81,24
23/07/1949,VE,19,75,57,30,85
30/07/1949,VE,40,55,29,88,14
06/08/1949,VE,5,15,19,45,38
13/08/1949,VE,37,4,2,84,20
20/08/1949,VE,6,45,70,80,78
27/08/1949,VE,59,43,29,37,71
03/09/1949,VE,17,66,45,60,65
10/09/1949,VE,79,51,84,45,57
17/09/1949,VE,50,44,25,90,13
24/09/1949,VE,44,53,78,58,85
01/10/1949,VE,53,76,19,22,18
08/10/1949,VE,67,24,29,61,62
15/10/1949,VE,40,6,46,81,71
22/10/1949,VE,59,73,88,67,38
29/10/1949,VE,32,80,90,2,77
05/11/1949,VE,14,65,79,68,56
12/11/1949,VE,22,77,24,64,4
19/11/1949,VE,81,63,87,47,85
26/11/1949,VE,41,59,50,40,42
03/12/1949,VE,65,80,70,73,41
12/12/1949,VE,29,58,75,30,34
17/12/1949,VE,19,50,65,73,31
24/12/1949,VE,25,18,13,29,64
31/12/1949,VE,27,23,35,66,16
07/01/1950,VE,83,45,71,53,65
14/01/1950,VE,7,84,29,18,44
21/01/1950,VE,89,8,61,46,38
28/01/1950,VE,10,45,71,19,70
04/02/1950,VE,65,57,62,1,64
11/02/1950,VE,74,39,15,11,14
18/02/1950,VE,23,42,72,82,8
25/02/1950,VE,5,3,34,32,57
04/03/1950,VE,55,42,83,71,72
11/03/1950,VE,45,21,64,50,83
18/03/1950,VE,81,15,53,56,35
25/03/1950,VE,82,44,54,23,41
01/04/1950,VE,19,21,9,23,62
08/04/1950,VE,65,38,59,75,37
15/04/1950,VE,33,59,51,41,43
22/04/1950,VE,3,59,32,41,35
29/04/1950,VE,47,64,74,50,30
06/05/1950,VE,28,51,8,38,22
13/05/1950,VE,80,18,68,47,56
20/05/1950,VE,54,59,83,40,70
27/05/1950,VE,6,41,30,78,1
03/06/1950,VE,52,76,66,30,62
10/06/1950,VE,22,24,36,54,75
17/06/1950,VE,85,4,1,45,6
24/06/1950,VE,58,55,60,85,25
01/07/1950,VE,36,29,68,14,50
08/07/1950,VE,30,24,64,17,84
15/07/1950,VE,69,43,79,46,31
22/07/1950,VE,68,14,82,40,47
29/07/1950,VE,51,17,46,53,37
05/08/1950,VE,55,5,29,67,87
12/08/1950,VE,67,65,7,23,86
19/08/1950,VE,70,16,69,12,39
26/08/1950,VE,42,59,18,34,3
02/09/1950,VE,57,49,27,19,67
09/09/1950,VE,60,9,86,15,76
16/09/1950,VE,89,44,32,46,21
23/09/1950,VE,7,22,63,59,84
